id,price
1200019,448995.5437
3600057,504341.7718
7600065,588865.765
7600125,773137.9275
11500240,790034.1022
11500890,818860.2354
11520200,769034.9122
11900140,332276.8849
13001215,311092.2048
13001991,328304.1852
16000200,319652.0231
23520190,464290.5508
31000165,1351465.85
40000228,250474.9777
40000471,341424.2968
53500450,371693.1995
59000201,658744.9465
59000445,601025.7152
84000105,300661.7056
84000335,351248.2512
88000173,451094.0681
88000591,239095.6437
97600140,789341.7965
98000060,1312462.787
98000740,1080429.682
98000750,1056758.813
98020350,808973.1517
98020480,946519.3288
98030660,871537.6844
98300230,912039.3703
104510340,226866.3762
104530240,220830.4891
104540840,219056.3604
104550690,253921.3285
104560010,242276.768
106000320,303407.9383
106000395,369099.5297
114100304,532295.3043
114100354,316260.4785
114101055,436063.3032
114101516,357031.2983
114700150,236393.4785
120059044,107655.6788
121039042,1085561.273
123039279,222043.2053
123039642,373336.3829
123059046,574651.7558
125069038,-17651.02262
126039213,392792.26
126039252,457037.6814
126039305,289540.7555
126059018,448291.3655
127100005,373529.0811
148000450,378721.8985
162500015,373377.1835
162500030,322124.1687
164000174,296988.2873
164000237,405276.6012
164000267,282772.6133
179001101,238844.0944
182000350,276002.2524
191100810,1033176.947
191101015,665125.1622
192300020,478234.6801
192600100,411592.0828
193300140,209210.0175
193600200,446279.7836
194000145,747876.8349
200500680,589455.4215
200800200,570863.2045
203100690,601521.1724
203100910,397395.992
203101330,502459.2494
203600140,521225.9979
203900380,344090.5761
203900610,365320.9276
203900690,380784.4758
203900920,330873.0339
205000450,569970.4592
207700050,609026.0137
217500015,353705.4388
217500135,428738.0021
217500140,542958.6792
221029019,802718.9388
221049191,465389.8701
224059021,436486.5434
224069134,403105.7553
225039177,679256.9885
226039282,565356.5373
226109056,273124.7276
236500010,303001.7247
240000031,335733.2479
241900060,502193.1602
249000115,595780.0906
252000300,259433.2432
254000100,518828.3453
254000735,256261.0087
255000320,432599.857
255370020,312846.4794
255450380,385596.1324
255460330,411088.3982
255520180,785365.6763
255550190,378526.812
257000038,326027.4182
259000100,499234.0042
259600260,397685.1957
259600910,403508.0593
259800410,465849.1943
259800750,384515.3899
259801110,384160.9322
259900160,616146.7127
263000006,546213.999
263000255,549586.9043
267000170,440823.2888
269000221,847004.7177
269000950,940420.1354
269000970,1370244.464
272000085,708900.2753
272000125,401551.6267
272000220,495103.6726
274100090,409553.1867
290000075,364755.7966
290200230,609798.6567
291300010,339388.3336
293070010,773333.4179
293070090,793812.9826
293610040,651780.5147
293720140,402175.5875
293760150,986147.262
293800120,681262.2538
293910070,619048.5243
301400320,292499.7641
301400930,294575.7721
301401410,343870.841
301402280,266742.055
303800020,417826.6058
304100010,353515.6558
316000190,264471.5278
318300040,470309.1285
318390180,365942.6504
319500570,647989.1762
321049090,411390.8845
322059210,229129.9395
322069180,-214991.2558
323069120,439011.9936
323079065,699789.0921
323079101,1020839.379
323089005,355912.6768
324000530,449656.862
324069015,559292.3683
325059126,628915.4641
326049060,567724.8427
326069118,472706.5329
326069164,711894.1641
333100265,870130.318
339600090,411063.6983
339600190,435284.763
339600460,411366.0809
379000051,331802.4071
381000110,791842.6416
390100060,262712.1229
393000045,526192.9286
393000142,410082.3924
395300100,442492.0034
395800370,242474.6614
402000260,239620.7149
408100105,244091.5723
411100020,316695.6995
415100015,330355.3781
421059018,290375.1969
423059369,441115.14
423059387,691660.5867
424059100,774707.4925
424069018,709913.263
424069130,485513.9717
424069206,665454.2267
424069233,555335.4672
424069275,834660.6204
424069279,1251897.47
425069102,591787.152
425069104,615652.5092
425069136,733513.0203
425069147,494927.8341
425079100,410553.7337
425200205,285533.8236
428000150,303954.8482
428100580,373814.3922
434000040,447194.0911
439000230,656906.0313
439200035,798463.9244
442000175,414613.4669
442000210,538518.978
443000060,707597.6926
446000010,569372.6186
455000190,749678.5659
455000760,770183.6318
461002025,444001.6715
461003835,790165.0071
461004730,487168.5465
461005435,571042.1255
472000590,832083.7249
472000895,1303989.236
476000110,451302.8158
476000118,518342.3344
510000050,674273.257
510002065,631247.1471
511700170,365026.8841
514500235,495267.7579
518500460,2134769.808
522049104,335396.8296
522059130,319366.7355
522059172,302894.2406
522069097,254328.6147
523049106,325411.1225
524059063,2096332.741
524059323,920831.1181
524069037,402410.7656
524069115,718287.5834
525069133,745666.6558
526059183,406845.188
526059224,345310.1436
534000195,544546.2498
538000030,294262.9759
538000250,315343.514
540100056,1200451.032
546000865,551440.3798
546000875,539933.0252
546001060,674705.3027
561000300,385475.1981
567000381,339537.9186
567000382,318588.3479
567000392,355474.5153
567000660,447370.3016
567000672,407904.8221
567000680,414497.2454
569000050,567603.0591
573000490,691100.7149
579000595,580732.0004
582000010,942203.8815
582000135,547484.4202
597000195,448020.324
597000593,426849.5225
603000555,410043.5807
603000926,389016.015
613400030,370657.3936
621049103,235997.2978
621069074,187561.339
621069154,261105.1743
621069218,126913.5017
622069123,338597.7627
623049341,262223.9258
624100990,602985.7705
624110020,744814.0642
624110050,819320.1778
624110540,972531.5393
625049313,445481.2258
625100181,455777.3774
626049102,455569.5391
626059220,452513.0904
627300105,900898.8738
629000730,692391.2992
629400340,853068.123
629500170,644663.0432
629650370,339550.6795
629810800,901933.5118
629890070,865526.923
642150080,642785.5811
642500080,561651.7728
643300180,454795.9785
662310900,402351.9578
662440020,434191.6347
686100380,491385.9293
686300420,760239.4233
686300880,712807.3427
686500030,927570.437
686530170,566740.9251
686800065,1021677.444
686900010,1102502.117
687600110,824099.1411
688000017,614177.5735
705700960,296452.5143
705710640,292873.9163
713500020,1220000.32
714000210,1174847.783
715010130,1633598.366
715010140,1711233.101
721069087,351837.4399
722059070,311204.8011
722079015,204591.2728
723000114,1530229.536
723049197,233905.7917
723049307,245004.166
723049448,315032.2372
723049476,335390.3818
724069059,1565638.615
726049184,299534.3755
726049202,285838.4129
726059047,338449.0371
726059048,459424.1718
726059349,381832.2988
726059483,627708.212
739500050,303160.4226
739800070,296330.0283
740500070,307803.434
745000005,250604.2514
745500010,827217.2952
745530040,971821.4192
751000190,286524.4992
764000180,358340.5149
766900250,320132.9442
789000550,491985.0133
793200100,453391.0969
797000256,269705.9021
798000145,242504.2325
798000457,314893.402
806800090,309918.6114
807800020,320453.3027
808000070,301305.0584
808300200,531115.6168
809001505,1014566.761
809002215,1131547.016
811000050,892296.6183
811000055,1345358.325
822039004,-32961.17826
822039146,394140.489
822059038,433393.4902
822059101,261169.2132
823069074,555823.2973
824059042,1884009.882
824059321,1886098.531
824059324,1471837.515
824069173,509971.9504
824069193,430664.0199
825079019,375192.5365
826000480,421521.1121
826000495,477962.2526
826059152,452596.4235
826069184,430681.2106
827000110,436299.1201
832700170,314632.4971
832700270,335145.2378
844000180,381210.8083
844001052,395239.3803
853200010,4119888.062
853600150,1221652.096
853600310,1034719.62
856000255,488069.5255
856001130,1066040.7
859000022,397514.4051
859000160,356792.2733
868000175,590209.6189
868000305,346128.1637
868000905,850830.9482
868001030,835276.2663
868001295,532446.2397
868002335,888629.0567
869700050,343522.1273
871000155,593160.7673
871001500,783656.8092
871001735,661503.128
880000205,292318.1873
886000015,296600.4435
908000260,359835.7625
917000300,460408.7125
920069052,288627.1612
920069053,289731.4917
921059200,284928.1037
922059020,307208.5623
922069169,358811.0017
923000095,482473.6562
923000265,400758.4996
923049378,302286.3165
923059252,496404.2881
924000040,326136.8532
924069042,444225.5086
925059042,663059.1899
925059113,638020.33
926069192,814725.4145
936000055,427500.5677
952000640,440938.1316
952000725,328546.6136
952003585,531034.1344
952007069,453084.9715
955000453,431375.8837
982850060,329127.4149
984000130,353869.9537
984220240,320279.1439
984220330,331560.1858
985001275,215574.134
993000308,480822.7631
993001914,470769.7973
993001961,497878.9699
993002127,520438.3391
993002247,549597.8271
993002325,421338.7649
1003400155,266462.8366
1005000062,287716.6358
1015000050,705181.4835
1020069042,-274901.7551
1021049057,344601.2769
1022059123,311666.5883
1022069058,191283.6953
1022069071,330963.6668
1023059190,297883.8784
1023089096,324565.64
1024039001,905029.8214
1025049115,513557.9735
1025069255,928121.3193
1025079074,221585.7005
1026049082,535763.2855
1026069044,647453.7909
1036000280,623981.1842
1036450170,606839.1223
1036450360,506347.1476
1041440360,314983.5723
1042700060,771359.3153
1042700290,801163.6903
1048000160,460423.012
1049000060,370568.405
1049000740,323824.3028
1049010050,394772.2361
1049010300,385780.2181
1049010390,355263.6999
1061500110,289743.8155
1061500360,345345.9875
1066600045,354772.0622
1068000375,3183488.121
1079350090,326601.4895
1079450410,481449.2604
1081300390,425270.9536
1081330030,543480.8757
1084000107,1187692.384
1085621960,273660.9635
1085623250,486199.4015
1085623630,420702.3633
1088000030,666199.2704
1088800470,569893.2394
1089000190,810512.0373
1090000036,809185.084
1090000075,394694.6598
1093000090,563751.4239
1096100010,297596.8915
1099600250,228258.5076
1099610830,227937.1376
1099760230,232684.1461
1105000296,269672.864
1105000432,327713.8185
1109000040,301552.5149
1112000035,295085.5894
1112700130,381082.9605
1115300270,884796.3652
1115800110,501387.5032
1115800440,503839.4596
1115810060,577080.3602
1117000050,309889.8235
1118000465,1683374.358
1118001201,1461869.753
1120069036,319629.6524
1120069059,241052.1119
1121000357,678830.8638
1123049129,338551.1597
1123059116,571201.4748
1125069134,573863.9128
1126049103,381320.8554
1126049105,326303.231
1133000235,687731.7416
1133000671,297949.6914
1136100072,404007.6818
1137300340,624516.3727
1137300900,671315.3916
1137450120,614811.847
1138000160,341318.0664
1138020200,365742.4416
1139000215,325877.5863
1139600270,294246.7975
1148000005,281997.7826
1150000400,628405.0267
1150000740,580041.7766
1150001270,607458.3362
