"id","price"
1200019,439202.108905732
3600057,496917.602515722
7600065,620450.532912512
7600125,689881.877937103
11500240,798314.860511996
11500890,833110.338807392
11520200,744511.201581087
11900140,325325.954708422
13001215,320121.941934409
13001991,331547.212939054
16000200,285881.467205327
23520190,459618.562355351
31000165,1412280.65981078
40000228,213767.789183558
40000471,303607.510519387
53500450,363404.294038778
59000201,692228.799647527
59000445,590530.320956527
84000105,331214.570330696
84000335,378599.380275456
88000173,433777.492019363
88000591,220052.784544247
97600140,748573.157137621
98000060,1346079.30222547
98000740,1089279.59744587
98000750,1079328.2607043
98020350,871220.981592236
98020480,942296.114672897
98030660,897668.52028832
98300230,1253673.81786234
104510340,225544.74239941
104530240,217824.890599683
104540840,222501.569825065
104550690,272898.993155415
104560010,236014.576855823
106000320,319540.256808705
106000395,371108.281336173
114100304,537575.76670122
114100354,321402.774637277
114101055,425000.368353643
114101516,379550.29722441
114700150,231994.304360511
120059044,313816.015922929
121039042,1249670.64820176
123039279,228974.385511567
123039642,373910.524519906
123059046,625762.361198005
125069038,1326035.77995561
126039213,400698.002889522
126039252,457631.250093082
126039305,301672.810424727
126059018,464933.804838768
127100005,400690.297055283
148000450,381588.82364161
162500015,417583.41612065
162500030,333581.334301211
164000174,300117.666514627
164000237,417562.436930022
164000267,294952.538458067
179001101,196789.771741231
182000350,327087.544015625
191100810,1027514.55991193
191101015,662159.039927749
192300020,498136.715742009
192600100,440804.691879291
193300140,212164.326961056
193600200,439067.402677791
194000145,719847.542960694
200500680,592731.295459266
200800200,565722.754363394
203100690,686523.418005573
203100910,445108.453959949
203101330,586320.902462093
203600140,547440.779485363
203900380,373395.799341545
203900610,402551.987086278
203900690,425168.627340004
203900920,349819.246571373
205000450,629213.235834661
207700050,604270.047627495
217500015,368334.332374098
217500135,436481.432316182
217500140,588272.042386602
221029019,744481.477439171
221049191,492401.034882175
224059021,463942.98322732
224069134,503390.902916785
225039177,650348.107410838
226039282,543987.622664249
226109056,299497.792210321
236500010,283608.680975271
240000031,312811.754899709
241900060,413710.09476725
249000115,644995.249333893
252000300,261482.081693033
254000100,594561.973207106
254000735,248908.385671416
255000320,443392.574110829
255370020,318524.091954755
255450380,386209.080368991
255460330,420535.568454703
255520180,763441.313596108
255550190,389349.090430447
257000038,308992.361624736
259000100,500714.986931775
259600260,407505.024011208
259600910,407170.639826421
259800410,454373.01319093
259800750,385478.147644487
259801110,382978.798095574
259900160,621408.546597262
263000006,517613.570730384
263000255,521208.767931611
267000170,446985.051277695
269000221,830924.546569261
269000950,896455.401235236
269000970,1198701.53899306
272000085,667226.429661269
272000125,406797.113462351
272000220,474761.15873432
274100090,376423.206157636
290000075,385203.326404065
290200230,610099.121826782
291300010,364018.83722977
293070010,791530.87346911
293070090,815865.21480998
293610040,654137.597258055
293720140,417674.25449636
293760150,1009289.02560794
293800120,725900.963993016
293910070,581155.862822559
301400320,256309.343293558
301400930,254051.43755819
301401410,300851.752469032
301402280,227598.47425907
303800020,475476.922512687
304100010,362964.264244472
316000190,251176.553075395
318300040,525385.924793485
318390180,311350.246976707
319500570,677776.362743495
321049090,437341.073138596
322059210,398652.75794878
